Year,GL Business Unit,Reason Desc,IPS Code and Description,IT Org,Source Resource Category,Source Summ Resource Desc,Resource and Desc,Source Resource Description,Resource Code,Resource and Desc.2,Forecast Adjustment Reason,Month,Budget,Accounting Period,DateKey,Source,Owner Assigned Function of Project,Funding Project,Funding Project Description,Funding Project and Description,Custom Source Resource Code
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,96294.54545455,9,20250901,Budget Report,IT: IT,F1PPIID721,Complex Billing System ,F1PPIID721: Complex Billing System ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Feb,3224,2,20250201,Budget Report,IT: IT,F1PPIID845,Leave Mngmnt Implementation Project ,F1PPIID845: Leave Mngmnt Implementation Project ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,19092.24617143,4,20250401,Budget Report,IT: IT,F1PPIID846,Transmission Outage Mgmt (TOMS) CI ,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,19092.24617143,8,20250801,Budget Report,IT: IT,F1PPIID846,Transmission Outage Mgmt (TOMS) CI ,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jul,19092.24617143,7,20250701,Budget Report,IT: IT,F1PPIID846,Transmission Outage Mgmt (TOMS) CI ,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jun,19092.24617143,6,20250601,Budget Report,IT: IT,F1PPIID846,Transmission Outage Mgmt (TOMS) CI ,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,19092.24617143,5,20250501,Budget Report,IT: IT,F1PPIID846,Transmission Outage Mgmt (TOMS) CI ,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Oct,19092.24617143,10,20251001,Budget Report,IT: IT,F1PPIID846,Transmission Outage Mgmt (TOMS) CI ,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,19092.24617143,9,20250901,Budget Report,IT: IT,F1PPIID846,Transmission Outage Mgmt (TOMS) CI ,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,-107340.87,12,20251201,Budget Report,IT: IT,F1PPIID957,Refresh End of Life Optical ,F1PPIID957: Refresh End of Life Optical ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Mar,17525,3,20250301,Budget Report,IT: IT,F1PPIID957,Refresh End of Life Optical ,F1PPIID957: Refresh End of Life Optical ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,3000.86428807,4,20250401,Budget Report,IT: IT,F1PPIID988," View Outage Map 2025",F1PPIID988:  View Outage Map 2025,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,2449.7157,8,20250801,Budget Report,IT: IT,F1PPIID988," View Outage Map 2025",F1PPIID988:  View Outage Map 2025,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,38344.04,12,20251201,Budget Report,IT: IT,F1PPIID988," View Outage Map 2025",F1PPIID988:  View Outage Map 2025,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jul,3114.17987246,7,20250701,Budget Report,IT: IT,F1PPIID988," View Outage Map 2025",F1PPIID988:  View Outage Map 2025,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jun,2458.38503781,6,20250601,Budget Report,IT: IT,F1PPIID988," View Outage Map 2025",F1PPIID988:  View Outage Map 2025,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,5184.36995845,5,20250501,Budget Report,IT: IT,F1PPIID988," View Outage Map 2025",F1PPIID988:  View Outage Map 2025,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Nov,13052.86205196,11,20251101,Budget Report,IT: IT,F1PPIID988," View Outage Map 2025",F1PPIID988:  View Outage Map 2025,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Oct,14792.32174087,10,20251001,Budget Report,IT: IT,F1PPIID988," View Outage Map 2025",F1PPIID988:  View Outage Map 2025,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,2952.88296966,9,20250901,Budget Report,IT: IT,F1PPIID988," View Outage Map 2025",F1PPIID988:  View Outage Map 2025,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,18655,4,20250401,Budget Report,IT: IT,F1PPIID995,C&I Customer 360 - 2025 ,F1PPIID995: C&I Customer 360 - 2025 ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Mar,9327.5,3,20250301,Budget Report,IT: IT,F1PPIID995,C&I Customer 360 - 2025 ,F1PPIID995: C&I Customer 360 - 2025 ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,9327.5,5,20250501,Budget Report,IT: IT,F1PPIID995,C&I Customer 360 - 2025 ,F1PPIID995: C&I Customer 360 - 2025 ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,8790.20321311,4,20250401,Budget Report,IT: IT,F1PPIID998," Mobile App Continuous Improvement 2025",F1PPIID998:  Mobile App Continuous Improvement 2025,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,6692.31532444,8,20250801,Budget Report,IT: IT,F1PPIID998," Mobile App Continuous Improvement 2025",F1PPIID998:  Mobile App Continuous Improvement 2025,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jul,9329.80708921,7,20250701,Budget Report,IT: IT,F1PPIID998," Mobile App Continuous Improvement 2025",F1PPIID998:  Mobile App Continuous Improvement 2025,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jun,11799.40847607,6,20250601,Budget Report,IT: IT,F1PPIID998," Mobile App Continuous Improvement 2025",F1PPIID998:  Mobile App Continuous Improvement 2025,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,17894.40174319,5,20250501,Budget Report,IT: IT,F1PPIID998," Mobile App Continuous Improvement 2025",F1PPIID998:  Mobile App Continuous Improvement 2025,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Nov,3957.39,11,20251101,Budget Report,IT: IT,F1PPIID998," Mobile App Continuous Improvement 2025",F1PPIID998:  Mobile App Continuous Improvement 2025,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Oct,15199.63753217,10,20251001,Budget Report,IT: IT,F1PPIID998," Mobile App Continuous Improvement 2025",F1PPIID998:  Mobile App Continuous Improvement 2025,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,6287.1261791,9,20250901,Budget Report,IT: IT,F1PPIID998," Mobile App Continuous Improvement 2025",F1PPIID998:  Mobile App Continuous Improvement 2025,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,171538.499,12,20251201,Budget Report,IT: IT,F1PPITFIAH,IT Infrastructure & Hosting Budget ,F1PPITFIAH: IT Infrastructure & Hosting Budget ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Feb,26028.84,2,20250201,Budget Report,IT: IT,F1PPTCCMAP,TCC Mapboards ,F1PPTCCMAP: TCC Mapboards ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Mar,26028.84,3,20250301,Budget Report,IT: IT,F1PPTCCMAP,TCC Mapboards ,F1PPTCCMAP: TCC Mapboards ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,23542.92764444,4,20250401,Budget Report,IT: IT,F1PPTID003,MyEntergy Continuous Improvement ,F1PPTID003: MyEntergy Continuous Improvement ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,23542.92764444,8,20250801,Budget Report,IT: IT,F1PPTID003,MyEntergy Continuous Improvement ,F1PPTID003: MyEntergy Continuous Improvement ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,23542.92764444,12,20251201,Budget Report,IT: IT,F1PPTID003,MyEntergy Continuous Improvement ,F1PPTID003: MyEntergy Continuous Improvement ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Feb,19600.00000002,2,20250201,Budget Report,IT: IT,F1PPTID003,MyEntergy Continuous Improvement ,F1PPTID003: MyEntergy Continuous Improvement ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jul,23542.92764444,7,20250701,Budget Report,IT: IT,F1PPTID003,MyEntergy Continuous Improvement ,F1PPTID003: MyEntergy Continuous Improvement ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jun,23542.92764444,6,20250601,Budget Report,IT: IT,F1PPTID003,MyEntergy Continuous Improvement ,F1PPTID003: MyEntergy Continuous Improvement ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Mar,19600.00000002,3,20250301,Budget Report,IT: IT,F1PPTID003,MyEntergy Continuous Improvement ,F1PPTID003: MyEntergy Continuous Improvement ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,23542.92764444,5,20250501,Budget Report,IT: IT,F1PPTID003,MyEntergy Continuous Improvement ,F1PPTID003: MyEntergy Continuous Improvement ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Nov,23542.92764444,11,20251101,Budget Report,IT: IT,F1PPTID003,MyEntergy Continuous Improvement ,F1PPTID003: MyEntergy Continuous Improvement ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Oct,23542.92764444,10,20251001,Budget Report,IT: IT,F1PPTID003,MyEntergy Continuous Improvement ,F1PPTID003: MyEntergy Continuous Improvement ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,23542.92764444,9,20250901,Budget Report,IT: IT,F1PPTID003,MyEntergy Continuous Improvement ,F1PPTID003: MyEntergy Continuous Improvement ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,61083.04284444,4,20250401,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,61083.04284444,8,20250801,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,61083.04284444,12,20251201,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Feb,94079.99999998,2,20250201,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jul,61083.04284444,7,20250701,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jun,61083.04284444,6,20250601,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Mar,94079.99999998,3,20250301,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,61083.04284444,5,20250501,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Nov,61083.04284444,11,20251101,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Oct,61083.04284444,10,20251001,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,61083.04284444,9,20250901,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,39975,4,20250401,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,39975,8,20250801,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,39975,12,20251201,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Feb,79950,2,20250201,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jul,39975,7,20250701,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jun,39975,6,20250601,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Mar,39975,3,20250301,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,39975,5,20250501,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Nov,39975,11,20251101,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Oct,39975,10,20251001,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,39975,9,20250901,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,133333.3333,4,20250401,Budget Report,IT: IT,F1PPTID037,Upgrade T&D and Corporate Maximo ,F1PPTID037: Upgrade T&D and Corporate Maximo ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,133333.3333,8,20250801,Budget Report,IT: IT,F1PPTID037,Upgrade T&D and Corporate Maximo ,F1PPTID037: Upgrade T&D and Corporate Maximo ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,133333.3333,12,20251201,Budget Report,IT: IT,F1PPTID037,Upgrade T&D and Corporate Maximo ,F1PPTID037: Upgrade T&D and Corporate Maximo ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jul,133333.3333,7,20250701,Budget Report,IT: IT,F1PPTID037,Upgrade T&D and Corporate Maximo ,F1PPTID037: Upgrade T&D and Corporate Maximo ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jun,133333.3333,6,20250601,Budget Report,IT: IT,F1PPTID037,Upgrade T&D and Corporate Maximo ,F1PPTID037: Upgrade T&D and Corporate Maximo ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,133333.3333,5,20250501,Budget Report,IT: IT,F1PPTID037,Upgrade T&D and Corporate Maximo ,F1PPTID037: Upgrade T&D and Corporate Maximo ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Nov,133333.3333,11,20251101,Budget Report,IT: IT,F1PPTID037,Upgrade T&D and Corporate Maximo ,F1PPTID037: Upgrade T&D and Corporate Maximo ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Oct,133333.3333,10,20251001,Budget Report,IT: IT,F1PPTID037,Upgrade T&D and Corporate Maximo ,F1PPTID037: Upgrade T&D and Corporate Maximo ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,133333.3333,9,20250901,Budget Report,IT: IT,F1PPTID037,Upgrade T&D and Corporate Maximo ,F1PPTID037: Upgrade T&D and Corporate Maximo ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,-24671.72842044,12,20251201,Budget Report,IT: IT,F1PPTSCRUB,IT Scrub Placeholder - ETI ,F1PPTSCRUB: IT Scrub Placeholder - ETI ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,26571.82916667,4,20250401,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,26571.82916667,8,20250801,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,26571.82916667,12,20251201,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Feb,53143.65833,2,20250201,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jul,26571.82916667,7,20250701,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jun,26571.82916667,6,20250601,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Mar,26571.82916667,3,20250301,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,26571.82916667,5,20250501,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Nov,26571.82916667,11,20251101,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Oct,26571.82916667,10,20251001,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,TX000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,26571.82916667,9,20250901,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,196049.32981241,4,20250401,Budget Report,IT: IT,F1PPCLKRPL,Click Replacement ,F1PPCLKRPL: Click Replacement ,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,164526.90922586,8,20250801,Budget Report,IT: IT,F1PPCLKRPL,Click Replacement ,F1PPCLKRPL: Click Replacement ,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,74387.07890141,12,20251201,Budget Report,IT: IT,F1PPCLKRPL,Click Replacement ,F1PPCLKRPL: Click Replacement ,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jul,164526.90922586,7,20250701,Budget Report,IT: IT,F1PPCLKRPL,Click Replacement ,F1PPCLKRPL: Click Replacement ,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jun,164526.90922586,6,20250601,Budget Report,IT: IT,F1PPCLKRPL,Click Replacement ,F1PPCLKRPL: Click Replacement ,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,162268.6808692,5,20250501,Budget Report,IT: IT,F1PPCLKRPL,Click Replacement ,F1PPCLKRPL: Click Replacement ,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Nov,76632.99557205,11,20251101,Budget Report,IT: IT,F1PPCLKRPL,Click Replacement ,F1PPCLKRPL: Click Replacement ,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Oct,103561.27794148,10,20251001,Budget Report,IT: IT,F1PPCLKRPL,Click Replacement ,F1PPCLKRPL: Click Replacement ,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,164526.90922586,9,20250901,Budget Report,IT: IT,F1PPCLKRPL,Click Replacement ,F1PPCLKRPL: Click Replacement ,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Feb,33479.99999999,2,20250201,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve,F1PPIID687: Customer Digital Continuous Improve,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Mar,33479.99999999,3,20250301,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve,F1PPIID687: Customer Digital Continuous Improve,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,3342.87466667,4,20250401,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve ,F1PPIID687: Customer Digital Continuous Improve ,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,3342.87466667,8,20250801,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve ,F1PPIID687: Customer Digital Continuous Improve ,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,3342.87466667,12,20251201,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve ,F1PPIID687: Customer Digital Continuous Improve ,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jul,3342.87466667,7,20250701,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve ,F1PPIID687: Customer Digital Continuous Improve ,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jun,3342.87466667,6,20250601,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve ,F1PPIID687: Customer Digital Continuous Improve ,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,3342.87466667,5,20250501,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve ,F1PPIID687: Customer Digital Continuous Improve ,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Nov,3342.87466667,11,20251101,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve ,F1PPIID687: Customer Digital Continuous Improve ,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Oct,3342.87466667,10,20251001,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve ,F1PPIID687: Customer Digital Continuous Improve ,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,3342.87466667,9,20250901,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve ,F1PPIID687: Customer Digital Continuous Improve ,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,46030.90909091,4,20250401,Budget Report,IT: IT,F1PPIID721,Complex Billing System ,F1PPIID721: Complex Billing System ,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,46030.90909091,8,20250801,Budget Report,IT: IT,F1PPIID721,Complex Billing System ,F1PPIID721: Complex Billing System ,ADJ
2025,N0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,46030.90909091,12,20251201,Budget Report,IT: IT,F1PPIID721,Complex Billing System ,F1PPIID721: Complex Billing System ,ADJ
